fiscal_year,SOAL,_FREQ_
1112,E01001158,3201
1112,E01001159,3298
1112,E01001160,3879
1112,E01001161,4497
1112,E01001162,3326
1112,E01001163,3498
1112,E01001164,3169
1112,E01001165,3399
1112,E01001166,3789
1112,E01001167,4340
1112,E01001168,3677
1112,E01001169,3733
1112,E01001170,4299
1112,E01001171,3078
1112,E01001172,3504
1112,E01001173,5047
1112,E01001174,3360
1112,E01001175,3287
1112,E01001176,3412
1112,E01001177,3481
1112,E01001178,2988
1112,E01001179,2826
1112,E01001180,3522
1112,E01001181,3834
1112,E01001182,3409
1112,E01001183,3461
1112,E01001184,2945
1112,E01001185,3593
1112,E01001186,3842
1112,E01001187,3664
1112,E01001188,3496
1112,E01001189,2394
1112,E01001190,3191
1112,E01001191,3577
1112,E01001192,3193
1112,E01001193,3523
1112,E01001194,3403
1112,E01001195,2981
1112,E01001196,3625
1112,E01001197,2827
1112,E01001198,2436
1112,E01001199,3141
1112,E01001200,2911
1112,E01001201,2811
1112,E01001202,3883
1112,E01001203,3086
1112,E01001204,2962
1112,E01001205,3166
1112,E01001206,3028
1112,E01001207,2674
1112,E01001208,2568
1112,E01001209,3174
1112,E01001210,3536
1112,E01001211,3311
1112,E01001212,3422
1112,E01001213,4141
1112,E01001214,3434
1112,E01001215,4111
1112,E01001216,3332
1112,E01001217,2815
1112,E01001218,3381
1112,E01001219,3593
1112,E01001220,2712
1112,E01001221,2945
1112,E01001222,3630
1112,E01001223,2387
1112,E01001224,2676
1112,E01001225,3529
1112,E01001226,2720
1112,E01001227,2590
1112,E01001228,2798
1112,E01001229,3037
1112,E01001230,2431
1112,E01001231,3287
1112,E01001232,3102
1112,E01001233,2899
1112,E01001234,2299
1112,E01001235,2398
1112,E01001236,2914
1112,E01001237,2467
1112,E01001238,4079
1112,E01001239,2561
1112,E01001240,3069
1112,E01001241,2731
1112,E01001242,3217
1112,E01001243,2961
1112,E01001244,4113
1112,E01001245,3613
1112,E01001246,2428
1112,E01001247,3616
1112,E01001248,3225
1112,E01001249,4117
1112,E01001250,3498
1112,E01001251,3162
1112,E01001252,3641
1112,E01001253,2797
1112,E01001254,3628
1112,E01001255,2563
1112,E01001256,6158
1112,E01001257,3029
1112,E01001258,3628
1112,E01001259,2944
1112,E01001260,3892
1112,E01001261,3910
